numax_smooth,amp_smooth,numax_gaussian,amp_gaussian,fwhm_gaussian,dnu,wn,a_1,b_1,numax_smooth_err,amp_smooth_err,numax_gaussian_err,amp_gaussian_err,fwhm_gaussian_err,dnu_err,wn_err,a_1_err,b_1_err
642.47753717,17.343795675580157,660.7679196171207,15.899230689584817,66.1807958257294,36.542942280403736,14.447167694411075,30.502432163792445,0.001778064848200721,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
637.6739668,30.21636259535083,640.3523051675356,23.770956956403385,51.000118114161744,37.40044591311491,14.506277472480882,72.53003267004013,0.004021445207902727,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
636.87337173,18.36657494302449,568.5753027868897,15.965935988533593,164.45741804680156,38.92125937586711,14.475728805815137,66.91147195206379,0.004248493115388125,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
635.67247914,13.386587417453233,588.0775871163617,12.714711338382298,285.8270030826005,38.73615646493813,14.397297516319407,71.87558448086229,0.0047875881351126,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
638.87485939,10.890508301519041,651.365991910075,9.821022761031802,58.85217085275213,35.86971549340698,14.652454868816575,23.37243076743486,0.0014756245819826258,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
642.07723964,20.51602289210973,628.640189509616,13.409564279209402,78.20941065777724,38.7529555790912,14.47865732320845,65.16928397662889,0.004050752804532882,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
632.87039642,13.257071138837784,608.1708497588479,11.231819202782665,157.27308527974878,32.71129895436348,14.581259871119931,44.5191352183921,0.0033808865351387337,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
640.07575198,13.091290630175948,646.7993413095099,11.98344115628315,45.64724860033689,36.992851616539006,14.578718188021691,31.91062562223578,0.0017892003084263768,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
628.06682605,26.793317002768994,627.2433316788549,20.371817012845696,62.4388543861765,40.08536151573045,14.422588396625162,69.42609308430328,0.00394456557126911,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
636.4730742,15.835399251718492,640.0836786616201,9.667067932436305,53.98679505337652,37.30241600897566,14.35434146089427,53.14155684668054,0.003666492634215433,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
641.27664457,20.75352176150602,640.6209316734513,12.74864625321909,51.26128000832419,35.46186335848426,14.632483177143623,72.32346231417804,0.004111723461786704,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
640.07575198,13.391034232607495,610.8571148180038,8.682458322410705,101.92240832958936,37.47507189401306,14.383541883912939,48.1267703454589,0.0032490717379175687,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
649.28259519,17.789417356444588,663.4541846762766,12.594283359753028,70.3671602722368,39.56608182896571,14.292738375174979,40.49614714877982,0.003019809176204479,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
643.67842976,15.754134368977965,598.6077461482528,12.828063803416384,150.28089195859206,38.116622029349784,14.433522445496843,49.381044142827626,0.0033348944803295658,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
647.68140507,13.531555639971181,648.1424738390879,7.116774284708755,44.92844582503224,35.76578562911101,14.381800843723436,79.64388085414672,0.0042293210591416676,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
647.28110754,13.412161236526618,650.5601123923282,12.514686225814257,53.84629185554873,33.82780030313111,13.930130207567222,27.83559414059067,0.0016941017482598345,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
686.51026557,10.091056414302788,655.6102907035413,10.241826052135723,158.81579524952704,38.184328776014034,14.196567099084067,55.97044063812972,0.0032380348927583125,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
637.27366927,33.0840084522172,639.6538762521552,25.384163141640165,57.950309493188435,35.65786146655467,14.39015224091483,41.352686319936744,0.0033093294090764344,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
652.08467791,14.741518445851348,663.0781075679947,12.489547634220035,58.9560723401517,36.02140306910467,14.747071515212978,21.832060679315056,0.0017495644472653453,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
652.08467791,16.384038876380938,670.4921991312651,10.914087673460763,89.57185334266336,37.5603378332268,14.38410197626305,54.35888125083484,0.0034076270699103296,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
650.48348779,8.31528468531485,653.8910810656815,6.385045994022394,68.86992537322588,36.67777690097627,14.542160701965217,25.396199168939233,0.0015498053223499358,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
652.48497544,7.000000216050637,708.2610858629973,5.662329910471844,87.73168277032826,36.77027341951534,14.486931390594561,30.293894476717742,0.001638650750119398,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
635.27218161,31.54414959702777,634.6574232421251,22.96417800743919,57.27574668307366,36.02500079197922,14.648087059851145,96.34017337268108,0.005275122449256804,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
679.70520755,12.633214697407645,712.1293075481817,12.852237480876623,76.7086419170138,36.79289063095366,14.445015474138463,45.04028845693436,0.002383258377639437,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
651.28408285,17.114271862235363,655.7714666070906,9.450212205405391,52.5939895077181,36.145208850492445,14.200831631206926,56.578551719275495,0.0038882774720938314,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
645.27961988,19.110671870760694,641.1044593840993,12.777443745002033,55.279335131728644,36.323577199125985,14.151898231227287,42.02027276238175,0.002834367179919715,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
652.48497544,15.282453434877647,607.6335967470167,14.340361876207727,180.86974920597316,40.263223703626565,14.19645816452598,107.48740500149661,0.005493929230454247,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
649.28259519,18.174449981534572,659.2636111839934,9.555413261990578,54.16463924015046,36.56675867187273,14.35574303233678,97.79666192255272,0.0048940583309764725,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
646.48051248,10.721676302634883,654.0522569692309,10.165888550348281,59.63064725762406,34.645225993987346,14.429939331355797,27.39266259691661,0.0016834196229835751,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
643.67842976,29.946252534449492,643.0922955278747,23.112966519441038,48.50197117485737,37.290724789511145,14.295329635430072,47.01663709205289,0.0031316442329434244,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
646.48051248,16.13788288211326,642.8773943231422,10.470775806152691,60.47519223663662,39.43552369561706,14.17404068875305,37.16244880401272,0.002695913238442377,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
652.88527297,17.963294269707383,659.3173364851765,13.939319688796608,56.715803102599565,37.20602755233204,14.593469756608968,42.195080431013636,0.0025384639581760055,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
624.46414828,12.144091042771208,628.7476401119822,11.781325366408266,61.316570176372004,39.18228856790078,14.587423664787806,31.268626636758746,0.0018444674911515927,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
644.07872729,12.761491073139066,587.1642569962486,11.28760411710161,230.8494230204679,39.6680572967914,14.66768492795695,52.39718595218152,0.0037716863189980786,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
640.07575198,17.116108741933335,642.8236690219592,17.403839594984753,42.834075464204645,33.69863684852494,14.461503270448395,27.628924675982038,0.0013679744058787276,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
638.47456186,26.562649107472183,633.8515437243784,19.30868363043945,61.6414342093823,38.12891282606821,14.253194604818454,60.05182620031953,0.003509976974998973,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
653.2855705,14.715500808118176,651.9569702230892,10.684624602734086,85.26081493407898,38.268581946420824,14.63689274869137,28.001910086974153,0.002256182140442858,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
647.28110754,9.410625082895088,659.6934135934583,9.22639920074347,57.40991898113817,36.97471618483882,13.841118037246233,27.71137744571126,0.0014151085594922247,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
649.68289272,14.964788508390914,654.7506858846114,9.400642847689994,65.63884634009992,37.70362483756955,14.60812950630946,49.86449616012408,0.0034062178866339095,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
650.48348779,23.642220260935712,646.2620882976787,15.682010341759138,53.382649357415914,38.03048076354888,14.59554874156995,86.1009765145421,0.004536313689603193,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
644.87932235,12.222165526139353,654.1597075715971,11.062853231073479,60.2572847299873,36.31156548246527,14.46930117175485,23.60762296852929,0.0015413591549190936,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
649.28259519,17.99725844831301,658.1353798591479,14.245055259464593,60.23087024034953,36.702524485801796,14.671977205030933,36.32324354549899,0.00239163472246763,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
641.27664457,7.6498154532715965,642.9848449255085,8.01006426893808,43.42677493523401,39.13821984897058,14.4632185825062,24.719747456293785,0.0013352252939594891,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
647.28110754,11.067276978493071,579.8576160353446,5.489565663631994,111.68448593299414,37.94067952236257,14.448470704157016,54.89435858108612,0.0038579244810448866,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
650.08319026,17.565702085876886,653.7299051621321,14.189758277722087,71.09148049279094,37.09926390811173,14.67541171722441,33.60091276327023,0.002293603512955557,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
636.4730742,13.357381934942826,642.8773943231422,8.615857732076845,57.65496167122586,37.15464015219024,14.485608450476326,37.383111133120444,0.002432607583184082,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
628.86742112,17.472109603172967,628.8013654131653,13.008300323140881,64.18549727189797,35.890754579006504,14.511803218612073,67.49887440148899,0.00402047926401565,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
644.47902482,15.897105935014693,647.0679678154255,15.758486651877261,52.37298709424129,38.16719953556418,14.28515433831254,32.0383046278519,0.0016285837045875865,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
664.49390137,18.176374992405645,663.5616352786428,11.27977025415067,56.948457057101585,36.629085394563255,14.353602827399303,45.58583895027735,0.0035361619903758862,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
616.05790013,16.369068247935438,615.3163148162025,11.878621977192845,68.92382978700961,35.63304708987411,14.277799214614161,55.68167587624712,0.003285545632881504,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
653.68586803,13.85374557096221,709.066965380744,13.701440512661891,107.23735809045472,38.07139829542353,14.415492498973958,36.88279645817106,0.002088341919207651,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
370.27521612,13.66589202174439,572.6047003756236,11.62059930166205,223.2467401861496,37.29927800026676,14.497709581147882,96.49603051907035,0.005049504916804791,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
665.29449643,8.601430805807887,695.5819147837813,8.622351674290767,68.57646931042575,37.360690363937024,14.158448811842874,20.635673126822446,0.0012170656120347263,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
616.45819766,17.017706431570048,577.1713509761886,10.018801717847055,129.16832238996025,39.54917762988423,14.258726747368238,73.43617535386103,0.0047183750811799555,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
639.67545445,17.144127589405507,636.6452593859005,10.604242444632865,60.62272067821312,38.65760903454054,14.55923163142031,48.86358420818292,0.0033850638049589088,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
643.67842976,15.006914525904659,647.6589461284398,15.545911433952103,42.044711414772834,38.194946289975455,13.951636803398193,21.39430642180879,0.0011713101653245078,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
660.89122359,7.274404386693675,667.1075051567286,7.366596644558922,50.20009752153488,35.09991702306956,14.114014841123078,30.68989224107938,0.0015332619421048112,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
657.28854581,11.79803676941211,672.9098376845054,7.738854770337566,77.98978285987829,35.51405134497364,14.470454714350282,61.72464624130732,0.0034939526146899502,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
782.581673,4.032362480593967,753.7664159650985,4.005778320924598,58.95652931726566,36.94245838060603,14.234586356633923,28.286575248401544,0.0013859186555421424,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
644.07872729,26.691018239997213,645.4024834787488,18.443946649444822,43.951702658295744,38.2991862585944,14.261688964493716,58.11047276559639,0.004234606881845486,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
656.88824828,8.67628846554614,683.8160738246784,8.418120296369874,71.1837262958469,34.631772533186,14.406440024602043,24.59262889705801,0.0015957879881230955,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
680.50580261,12.75763919203795,677.5302135862536,6.983225056638649,53.27486999894925,38.96111701790265,14.614485441451354,43.223777245931004,0.003279026984545041,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
653.2855705,14.949583034827857,591.8383581991799,10.010542780137094,142.3964684403737,40.482692805131606,14.5765434921,56.7593696801485,0.0040999703390177805,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
907.47450265,3.82686904618825,856.1131147189388,2.373917874522201,141.7063613639502,37.919435429162526,14.526398997902577,24.78884735721787,0.001488841763623749,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
639.67545445,20.84819653315182,639.7076015533382,21.156123944048566,47.952568967683945,37.75654890337967,14.231208980567901,21.200041224877364,0.0013750976344915169,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
645.67991742,21.46314882253017,643.6832738408891,13.390580311777354,49.53907088043046,35.405327055468646,14.133779214068701,61.37096068484708,0.003884646947685175,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
646.88081001,8.926888686979357,655.9863678118231,8.683044461966126,54.97055654399228,36.91669128430545,14.320085042178793,29.55901402565773,0.0017199989352282654,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
640.87634704,15.784580741841987,519.255476300787,12.66344035367794,255.22514091386824,38.45781155723193,14.65818564733388,110.19805378495346,0.005709401849738243,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
646.48051248,12.056639057766791,663.3467340739103,11.62527169599186,64.42416437264832,39.88641940760742,14.648115194408366,30.989868871328472,0.0017301035790701818,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
642.07723964,12.255001711494604,652.6016738372866,11.291257752755525,57.777102535117486,36.170756289301714,14.037555316394336,15.728085476022404,0.001058147026599476,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
627.26623099,17.63948894509492,583.8332883228952,14.368983500311012,129.37469782402104,35.790423280346204,14.783373569086772,54.50498515320954,0.0039027934458712808,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
642.47753717,21.997419303962914,623.0527581865716,12.386221802106705,89.15802010138484,37.89286507161313,14.363912213056249,43.792233127134324,0.003605604993318516,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
636.07277667,17.495542556386564,623.5900111984029,12.26811645153691,75.2718270885851,37.92396882687131,14.425003545058845,51.39799845382642,0.003500293694406227,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
643.67842976,19.26329702954368,650.4526617899619,10.13080613652377,55.496432930888716,36.132258341465295,14.491442923239756,89.6660623001569,0.005220503915116268,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
640.47604951,18.790856859142362,641.6954376971137,11.675075712771918,47.97412644644527,39.93457923336952,14.234560229222545,56.333208366941165,0.00390899961821649,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
650.88378532,7.9097398989022665,676.0259051531264,7.541952440009309,59.74943186047119,36.27514366325485,14.122223064694385,20.780573139233685,0.0013121172837875805,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
645.27961988,20.720013395899166,652.0644208254555,20.17250279679114,52.05158460578727,36.34372383158733,14.233345721278669,24.597254648716792,0.0016016274897701918,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
631.66950383,20.00351429096889,631.5950810746874,14.364491091188444,74.74423840600865,39.432385758609065,14.309120159124861,50.162948126919275,0.0030947598257330287,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
638.47456186,13.072955635109345,650.3989364887789,12.758970513807077,92.34383618816256,37.03162864478784,14.607277427212718,27.283748902448117,0.0020599710771702228,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
648.88229766,11.237983021491807,652.2255967290048,8.101772451310426,50.36556241591086,34.56733132988437,14.180547231816615,26.584072843876495,0.001706698600864002,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
637.27366927,20.492389419851655,635.463302759872,16.10055861881852,79.79294628041136,37.93336438310079,14.338553747494867,46.94764803633554,0.003251665774736246,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
650.08319026,14.529188785244262,644.8652304669176,8.648306453050935,53.45180358563591,36.475088779499934,14.696009032320747,56.14232459103061,0.003893253829504909,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
638.87485939,13.936995577197171,647.5514955260735,7.941065337237115,60.771716126521504,34.361986803391694,14.398143609435806,54.310290379425155,0.004068523132510401,10.682676138377571,5.007871480249924,19.07695354839148,4.006792978253304,18.601321507499712,1.6281583020474066,0.21065282362784657,24.177386579717037,0.001642369292175312
