numax_smooth,amp_smooth,numax_gaussian,amp_gaussian,fwhm_gaussian,dnu,wn,a_1,b_1,a_2,b_2,numax_smooth_err,amp_smooth_err,numax_gaussian_err,amp_gaussian_err,fwhm_gaussian_err,dnu_err,wn_err,a_1_err,b_1_err,a_2_err,b_2_err
1359.14758266,1.4430896711879,1349.5603221158244,1.0599993196767519,242.23353209286486,74.20327360955477,1.2320483509583786,6.365822334098962,0.002297543168136167,1.6253776697823834,0.0006015039631709968,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1339.51165653,1.2491528210941247,1452.1081879305661,1.1397468213419852,265.6851651767696,70.93353771640821,1.2784615571917675,7.856477002450185,0.0032984614163128643,2.851996464871301,0.0007612408514922749,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1255.41866854,1.8924751292594326,1332.1259742087138,1.80790958680338,307.7764443850637,70.79260082446223,1.3073764286192535,20.199324661331012,0.008552041312767635,5.541558315365347,0.0013181156449805784,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1341.21912837,1.9979330329629716,1362.5150111856915,1.4828402404641454,249.40776578290317,72.49793721700851,1.256836478191818,2600.11415289481,0.04369630960602464,5.844790015638006,0.0012359486467822306,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1289.99497325,2.086565312272847,1269.2896786268357,2.026185620520513,452.53497318093565,70.79260082446223,1.3011573673654424,6.680978820756126,0.0018814279402010502,2.4642268758043677,1.5316478523840769,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1521.78427519,1.991287612869298,1400.5315753720301,1.666203548219891,323.3605172271019,69.51007510775388,1.2810945913948677,17.92160701023092,0.009788819601280384,5.186896942801655,0.0012422331725428395,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1317.31452265,2.328814669544315,1327.162027929606,1.581843447864671,226.85564497974414,70.93353771640821,1.296144158372101,15.075757725226497,86.39813366112725,6.337875521828087,0.0013790998601450274,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1246.45444139,2.678875345653661,1257.5457081616291,2.0685434664934452,206.5286461568803,72.07512654117059,1.227492412192673,6.876088234769908,0.00170330303937408,0.2699956546240444,0.00026513761136985235,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1388.60147186,1.8825209460178765,1380.1915028137344,1.319466632616342,221.44563166968857,70.93353771640821,1.2773637637622723,15319691.47916674,0.35389642906956925,5.48541742848029,0.0012945260567422225,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1280.60387814,1.4115629207465377,1352.9503342088738,0.7122694138513662,272.27770879467664,70.36979014862432,1.2676186247787367,4.10655421503088,-0.0022880089802493194,2.4514543492791874,0.0007719148622888055,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1373.23422532,1.8485839058966045,1339.6324295576087,1.301507183745741,251.36509541904115,70.93353771640821,1.2294977370770261,6.691005071432069,0.0018209202192306635,0.707650664519576,0.00040138871652157165,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1325.85188183,1.2373301137333454,1342.1749386273957,1.0765730544630074,212.95431636512146,71.35634839224612,1.2043214485414289,6.295813371697758,0.0028509215667384302,2.527281826481004,0.0005813182345288765,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1447.0823823,1.498572068493989,1426.9252409536284,1.1417070165740169,183.6105621630991,72.21606343311656,1.225866916974107,6.379171411730871,0.0023540004968141837,2.016674611621276,0.0005991376578381435,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1203.76764545,1.8352581677417015,1320.5030756039732,1.3192399776839892,224.41110419126602,76.33142067793898,1.2128932882458625,5.641753490243357,0.0016261272226875286,1.4798649133878392,0.0005993618097571411,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1267.79783936,1.8777821505521914,1381.0390058369967,1.324530583701918,249.80726951290413,70.36979014862432,1.2719018228829322,5.6651390524266185,0.0016376537433449904,1.178093096392347,0.0006422863847160559,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1289.56810529,1.9778909386160524,1349.5603221158244,1.671319174958214,269.49124545710436,70.49663335137569,1.3005835793405782,13.127429895838588,0.007149373637131086,5.669539709890921,0.0011998081531809717,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1380.06411267,1.4713462202766547,1420.3873604884618,1.1246789814672862,221.0656116207421,70.93353771640821,1.2603645430973276,5.349926186992668,0.0024263983508153153,2.2752173907832014,0.0006502333718042246,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1342.49973225,1.2879290956340186,1375.3486283950924,1.0947525004784375,188.1823455677176,74.6260842853927,1.236159397848264,7.765999381692931,0.003989440602840789,3.3781168866920375,0.0006815146328708669,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1308.3502955,1.5730399929672276,1372.5639756043734,1.1738863446614536,290.0839435404005,70.79260082446223,1.2876076259441203,7.307619321365544,0.00273596535641508,2.3308041098192294,0.0007174782862350293,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1460.31528904,1.7337287881472365,1449.565678860779,1.5345261745665906,247.95096185084313,70.49663335137569,1.2586443463334362,2.792216082169347,0.0027015727998292447,3.3514534366296402,0.0008690613758005627,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1300.23980427,2.021177702354904,1329.2202495575286,1.277945359459366,175.09098278118125,72.92074789284642,1.2983229211117873,0.7886292543015989,1.2845907908392977,6.102009839404952,0.0012922087001091852,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1305.36221978,1.3780188461154395,1346.4124537437074,1.3273108702130352,289.4057172988678,71.35634839224612,1.2222135819513391,5.8658781400074975,0.0018270722131195386,1.2640806653863814,0.000501922110518912,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1380.91784859,1.5714415133033057,1420.871647930326,1.2716591303654101,191.71572229834794,70.93353771640821,1.2345355664270912,6.64513073392713,0.004732792842180193,3.218601024772841,0.0007526282406847317,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1238.34395016,2.015481384059108,1354.0399809530682,1.8383861230819312,307.7855832919209,72.07512654117059,1.3051253515379764,7075058.891409188,0.32789005683448524,5.459947339974383,0.0012522443373987565,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1287.43376549,1.9915205534074616,1323.8930876970226,1.4668553287725024,176.44538600941848,70.93353771640821,1.2429304141795452,6.0928937558744245,0.0024399801833918516,1.7687123261733562,0.00057601386591374,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1332.25490122,2.048673721593251,1374.3800535113642,1.5877991160822842,266.8840525078701,70.36979014862432,1.2642218458177068,4.6179785143799625,0.002307874254133947,3.26745936792041,0.001022344670668143,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1416.77475718,1.5219613084808166,1424.9880911861715,1.2777194855976293,383.81592515034095,70.93353771640821,1.265684684491544,5.617459301543395,0.0019061551807215405,1.5093867688147966,0.0006941933474561522,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1273.34712283,2.0994371965774024,1308.6380332783008,1.122071159531211,175.25827067325267,66.22624552541271,1.2447213453439945,18.56602885265564,256.33563863568645,5.680615288357082,0.0012859105503995757,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1316.03391877,1.808104165419461,1347.2599567669695,1.5308925282715613,282.2877641916214,72.49793721700851,1.284670924657743,4.316122569098668,0.006770968865525921,5.368984163635511,0.0011947900061232096,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1246.45444139,2.157110216546762,1278.006852580391,1.3301074554067591,189.5090781274796,66.22624552541271,1.2722899600656952,35.81846119903758,0.011909180989904664,5.27667746272547,0.001243154223883268,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1231.51406281,1.4081241804345996,1343.9910165343863,1.048386186423711,319.08076282021165,69.65101199969985,1.211618748848128,5.896265696864729,0.001766566420579916,1.284070816983568,0.0005713547150214681,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1314.75331489,1.721310501607186,1345.686022580911,1.2196929855582157,194.61436105258846,71.21541150030015,1.2524071790323947,6.116924460772334,0.002463933439676727,1.8779020372251856,0.0006246712303915322,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1244.32010159,1.9913472197245565,1320.1398600225752,1.35834182557364,295.78248111312865,71.21541150030015,1.3140453733422959,2.1983500940455154,0.003865569235403908,6.5077506842660355,0.0014637628008642338,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1431.71513576,1.7711152311903762,1389.392964209154,1.449780715539236,320.14198084250916,70.79260082446223,1.2882858806334658,6332083.471653031,0.2953833811624864,5.267086138072003,0.001281126069037465,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1216.57368423,2.0218334552822537,1293.8672663014431,1.4505225750883457,340.7048971665466,70.93353771640821,1.2793973986767808,227372.10615477813,-0.22471362025075106,6.891421097046852,0.001519783996999312,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1346.34154388,1.8410706612885437,1385.6397365347066,1.397845326967523,205.31956129480474,71.21541150030015,1.2734155902635398,4.529401456518035,0.001590238441047118,1.3979843836491692,0.000672694525402971,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1259.26048017,2.203651950234719,1322.198081650498,2.1235803244380853,381.98802532893006,69.20001394547273,1.2812483629432294,39006898.31602412,0.4871467822653051,5.8857989469325664,0.0014078472367972856,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1331.40116531,1.766165159785852,1350.6499688600188,1.2524815466812014,257.87177724888915,70.36979014862432,1.2006950116302284,6.3419403321806636,0.002195845701043913,1.8907106730681675,0.0006900541923568876,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1327.98622163,1.3445812635554386,1372.9271911857716,1.3395641531146814,284.50300591740194,70.07382267553777,1.2539327552918442,5.435697116926956,0.0021039248749554693,2.5169588150322113,0.000672640495536044,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1299.38606835,1.336185408275134,1416.028773511684,1.2037581649821703,369.3405541951641,62.378668375287646,1.2796324651675406,6.991295341659692,0.006812343352491984,4.920734962734551,0.0010605316614264683,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1303.22787999,1.6652652594814854,1372.3218318834413,1.7028873466696886,366.130280093652,80.22127889564783,1.260974167066406,6.823522109746222,0.0027254478028863297,1.79418171262205,0.0007387132332675962,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1238.77081812,1.5093106151126308,1323.2877283946923,1.4751874695135785,376.5964976432677,73.0334974064032,1.2442342004748619,7.4531426087567425,0.0025027152649252657,1.1062333123601151,0.0005158960017518665,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1403.9687184,1.9531880083584277,1339.1481421157446,1.2631419357924656,279.7388726909048,70.36979014862432,1.3072221376003945,5.735671101839819,0.0052486809078057355,5.587578016317337,0.0013616727506929607,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1229.80659097,1.4359195909857458,1339.2692139762105,1.1846710252269852,292.7117040366507,71.35634839224612,1.215921975215959,4.436039488266786,0.0025356420238038966,3.1570472423649494,0.0007649860423415936,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1220.41549587,1.2000005494137227,1255.3664146732403,0.8680663958187607,235.2917220916767,70.36979014862432,1.2543375533909347,4.871051820441735,0.0023676140272694043,2.7037189017374885,0.0006730872612364722,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1327.13248571,1.1149312624707894,1388.3033174649595,0.9172397073182731,208.74680247421998,70.49663335137569,1.2780847712873984,4.604731681928168,0.002387982963694323,2.4462494359506675,0.000644366549388317,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1339.08478857,1.6295186851494092,1294.4726256037734,1.3701150467383745,297.3599347487591,70.93353771640821,1.22009039180301,7.496379219375401,0.0024466078033201274,1.7704873790064564,0.0005905286866820519,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1243.03949771,2.2603103659394352,1319.4134288597788,1.7721000123562496,299.7996170866608,70.93353771640821,0.9853899224769774,6.823611036599968,0.0015666120036801395,0.3961817397253922,0.00010502002532489085,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1233.64840261,1.6087548053657565,1327.64631537147,1.4379444703751065,297.8006174516475,70.79260082446223,1.2596398196618643,5.267913776095911,0.0014515598074791767,0.8224550965658122,0.0005151466352624419,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1380.49098063,1.56600770691945,1414.0916237442275,1.3233961097624685,214.92771026078776,70.79260082446223,1.2940473943335868,1.7572400283168468,0.0024771120747472675,4.462687581084,0.0009331829564898721,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1470.56012006,1.537708321167107,1346.0492381623092,1.561367420848723,414.3986252422682,70.93353771640821,1.2605537518139356,9148967.940164952,0.37667368044551647,5.2289192365414685,0.0011427265196929067,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1349.75648756,1.8852702198519937,1402.4687251394869,1.5338565209472506,241.70208764290376,71.35634839224612,1.2727812991817988,6.476636430408357,0.0018333108426959164,1.4575389944973338,0.0006154414816899725,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1209.74379688,1.9361317793211021,1315.0548418830012,1.2646295929047229,268.2261878597439,71.35634839224612,1.3007061634342174,3.802619082407633,26.347976291624704,5.475616016448027,0.0012873871864949866,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1253.28432874,1.9181405197799,1376.801490720685,1.4620364822039162,276.74713517499026,65.38062417373686,1.27853422951587,57509.806954188476,-0.0978469610286654,5.747515716658293,0.0011856980878199846,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1275.05459467,1.7077575568287746,1345.2017351390468,1.269155489135836,251.75037376474725,71.35634839224612,1.2379866184500157,6.227323708556438,0.0020144922626315707,1.6281107466430191,0.0006926252900464017,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1552.0919003,1.4522010315220562,1393.1461918836012,1.3293788820492904,295.4705130635182,71.35634839224612,1.231647348433854,6.742148850709885,0.002810668006330304,2.447624699202852,0.0005970547349665999,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1308.3502955,1.7903919911782866,1352.4660467670096,1.3899151878942542,261.6376184412367,70.49663335137569,1.2482455114271203,1.0337090603404386,-0.000547256166783832,6.69630560484044,0.0018126635811880148,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1207.60945709,1.9400363265153686,1262.8728700221352,1.306032438707677,239.67527623502073,72.49793721700851,1.2281550673625579,6.216735368476192,0.002089914742789823,1.3784599177070962,0.0005336608963515846,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1559.77552357,1.6248467537434168,1434.6738400234553,1.6470363707918587,310.17024943402185,70.93353771640821,1.2341607379640955,5.439165609089103,0.0018280787126827556,1.9947456805402353,0.0007053453916403724,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1336.52358082,1.5790603821598457,1399.1997849069037,1.5228934021721428,282.99835684205806,69.08726443191595,1.2445565775284722,3128148.929208268,0.2629040030257061,4.793470977789281,0.0010281281187783425,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
1305.36221978,1.6189574772353512,1301.61586537127,0.9644562484657374,225.35668142107153,70.36979014862432,1.2814567522507048,5.167596683459596,0.0020309186949216598,2.080507261118095,0.0007462522601241259,79.42586063676436,0.33322278923403786,48.465380409901584,0.26684629097858764,61.761575510460915,0.6477553808719928,0.02943219735426341,1.8968235108845837,0.0011294017129659438,2.0400413115452873,0.00026147977052379213
