parameter,value,uncertainty
numax_smooth,1299.81293631,56.642346824238
A_smooth,1.7443557747937088,0.1916054731203875
numax_gauss,1344.4620920330917,41.16059204182796
A_gauss,1.4952057180636116,0.23609271619793837
FWHM,294.8285249610418,64.57265346102997
dnu,70.68451979248643,0.8212468148296816
tau_1,234.09692993709467,23.651428902376484
sigma_1,87.4003388623678,2.812972258553444
