target,numax,dnu,snr
1435467.0,1443.2257158019231,72.51236751061792,6.441297074165652
11618103.0,107.29233216468735,9.136627584767039,29.863690817035646
2309595.0,638.884828576153,37.87428764868065,55.9434645740064
