target,numax,dnu,snr
1435467.0,1439.015603179818,72.34372829108665,8.450071134407215
11618103.0,105.57167173747656,9.019655652268247,25.91024063419047
2309595.0,638.8824248027103,37.874174075989146,74.88292422808557
