target,numax_smooth,numax_smooth_err,amp_smooth,amp_smooth_err,numax_gaussian,numax_gaussian_err,amp_gaussian,amp_gaussian_err,fwhm_gaussian,fwhm_gaussian_err,dnu,dnu_err,wn,wn_err,a_1,a_1_err,b_1,b_1_err,a_2,a_2_err,b_2,b_2_err,a_3,a_3_err,b_3,b_3_err
1435467,1312.61897509,56.32590913198553,1.3402783629072683,0.31920252189393833,1366.6314544415372,55.01718183568468,1.1969662359810411,0.2553182476239681,271.52551874798525,67.14902162416227,71.4558583795898,1.0115340168457905,1.389767015396294,0.025446401097921092,6.130306824822767,1.536674587978396,0.00195331200303313,0.0012285183937866993,1.7431569710723118,1.5649250880827168,0.0006296031683726256,0.00019377018660388708,--,--,--,--
11618103,106.25896576,1.1889254058595762,866.4604317791321,85.95562505808735,106.33160940445845,0.8954449155115594,773.692230593993,76.88066808780401,13.720001599489244,0.9831169541423028,9.360906373386692,0.02450917425008461,1.9596984652555132,0.7573475868689084,20189565916.702026,183025159.1623875,30.02596638870747,12.787012927242264,2942.64080658603,218.6562826746952,0.032262308794127795,0.0025611194233540885,790.1998725210341,140.81714672596772,0.01095204030347219,0.000601084077685707
2309595,642.8778347,10.682676138377571,16.30199979006973,5.007871480249924,641.4268111911981,19.07695354839148,10.810522735109622,4.006792978253304,61.74891370665605,18.601321507499712,37.12473957853927,1.6281583020474066,16.13370170129341,0.21065282362784654,58.33399898174157,24.17738657971704,0.0037354502324416046,0.001642369292175312,--,--,--,--,--,--,--,--
